User ID,Master Rating,Master Rating Range,Character
2858429938,1383,1251-1500,Ryu
2721498406,1383,1251-1500,Luke
3502766912,1383,1251-1500,E. Honda
4093958938,1383,1251-1500,Guile
1306050039,1383,1251-1500,Manon
1964867606,1383,1251-1500,Ken
2124678545,1383,1251-1500,Kimberly
2269334795,1383,1251-1500,Cammy
3225843067,1383,1251-1500,Marisa
2535423697,1383,1251-1500,Guile
2506541926,1383,1251-1500,Guile
3728037920,1383,1251-1500,Cammy
3150773075,1383,1251-1500,Blanka
3061331745,1383,1251-1500,JP
3691409368,1383,1251-1500,Marisa
1950777613,1383,1251-1500,Marisa
3138625334,1383,1251-1500,Rashid
4239992725,1383,1251-1500,Kimberly
4216581106,1383,1251-1500,Kimberly
1339109798,1383,1251-1500,JP
1474922725,1383,1251-1500,Juri
1835934369,1383,1251-1500,Chun-Li
4057160070,1383,1251-1500,Juri
1755728493,1383,1251-1500,Juri
1063999642,1383,1251-1500,Dee Jay
3524912877,1383,1251-1500,Chun-Li
3655870103,1383,1251-1500,Guile
1306682131,1383,1251-1500,Lily
2310764558,1383,1251-1500,Luke
3524786826,1384,1251-1500,Ken
1206967694,1384,1251-1500,Juri
3224197659,1384,1251-1500,Ken
1674324845,1384,1251-1500,JP
1114504837,1384,1251-1500,Guile
2609854277,1384,1251-1500,Rashid
3672821031,1384,1251-1500,Dee Jay
3705692795,1384,1251-1500,Ryu
3710116058,1384,1251-1500,Ken
2699983991,1384,1251-1500,Luke
3144694488,1384,1251-1500,Ken
1944616101,1384,1251-1500,Luke
2355554954,1384,1251-1500,Marisa
2226087563,1384,1251-1500,Zangief
1089872744,1384,1251-1500,JP
3705897352,1384,1251-1500,Luke
1932724962,1384,1251-1500,Marisa
2588515832,1384,1251-1500,Juri
2230018586,1384,1251-1500,Dhalsim
1516151957,1384,1251-1500,Ken
1839242119,1384,1251-1500,Dhalsim
3901252964,1384,1251-1500,Marisa
3765502428,1384,1251-1500,Ryu
2209761905,1384,1251-1500,Ken
1555349266,1384,1251-1500,Ryu
2764973433,1384,1251-1500,Zangief
3882606282,1384,1251-1500,Ken
4034079061,1384,1251-1500,Chun-Li
2436554140,1384,1251-1500,Blanka
3696556073,1384,1251-1500,Chun-Li
1017488776,1384,1251-1500,Ken
2181974709,1384,1251-1500,Guile
3446564894,1384,1251-1500,Cammy
1528618995,1384,1251-1500,JP
1507449140,1384,1251-1500,Guile
4069663394,1384,1251-1500,Ken
2232445238,1384,1251-1500,Manon
2724793607,1384,1251-1500,Luke
1040666935,1384,1251-1500,Dee Jay
1929012187,1384,1251-1500,Jamie
2054503181,1384,1251-1500,Manon
4212843192,1384,1251-1500,Guile
3363450964,1384,1251-1500,Marisa
3112813766,1384,1251-1500,Dee Jay
1720956339,1384,1251-1500,Manon
3643568126,1384,1251-1500,Dhalsim
3555716593,1384,1251-1500,Dee Jay
2134265578,1384,1251-1500,Marisa
3336145566,1384,1251-1500,Kimberly
2486633653,1384,1251-1500,Cammy
1536622524,1385,1251-1500,Manon
2425314404,1385,1251-1500,Dhalsim
1562009694,1385,1251-1500,Dee Jay
2555498945,1385,1251-1500,Zangief
1892750787,1385,1251-1500,Manon
3893456717,1385,1251-1500,Guile
1446799336,1385,1251-1500,Blanka
2934454859,1385,1251-1500,Kimberly
4082993451,1385,1251-1500,Guile
1219218212,1385,1251-1500,Ken
2361071188,1385,1251-1500,Blanka
3134079734,1385,1251-1500,Dee Jay
3952096927,1385,1251-1500,Juri
3007733170,1385,1251-1500,Blanka
4234274985,1385,1251-1500,Dee Jay
3867634377,1385,1251-1500,Juri
1797325044,1385,1251-1500,Luke
4098147226,1385,1251-1500,Dee Jay
3349827786,1385,1251-1500,Blanka
1324521071,1385,1251-1500,E. Honda
1618333590,1385,1251-1500,JP
4114441727,1385,1251-1500,Cammy
3007867112,1385,1251-1500,Juri
3808461435,1385,1251-1500,Marisa
4263259567,1385,1251-1500,Ken
4012943562,1385,1251-1500,Marisa
3858532542,1385,1251-1500,Juri
2451559757,1385,1251-1500,Kimberly
1577209777,1385,1251-1500,Kimberly
1425724622,1385,1251-1500,Cammy
3418528582,1385,1251-1500,Dee Jay
1924311088,1385,1251-1500,Juri
4016140996,1385,1251-1500,Blanka
2218861254,1385,1251-1500,Dhalsim
1704305011,1385,1251-1500,Ken
4272319188,1385,1251-1500,Chun-Li
1166962130,1385,1251-1500,Luke
4011561943,1386,1251-1500,Dhalsim
3462438846,1386,1251-1500,Manon
2270541045,1386,1251-1500,Chun-Li
1170785677,1386,1251-1500,Jamie
2238900152,1386,1251-1500,Dee Jay
3295933351,1386,1251-1500,Ken
2400511543,1386,1251-1500,Marisa
1142530050,1386,1251-1500,Ken
1116526163,1386,1251-1500,JP
1473204602,1386,1251-1500,Manon
1568837537,1386,1251-1500,Marisa
2688976110,1386,1251-1500,JP
3121594535,1386,1251-1500,Ryu
1881315484,1386,1251-1500,Juri
1390227792,1386,1251-1500,Marisa
3114810954,1386,1251-1500,Blanka
2480013417,1386,1251-1500,Chun-Li
2618122318,1386,1251-1500,Ken
2283115001,1386,1251-1500,Luke
2478678829,1386,1251-1500,Dee Jay
4053368978,1386,1251-1500,JP
2134037987,1386,1251-1500,Lily
1404849345,1386,1251-1500,Zangief
3008059099,1386,1251-1500,Juri
1630692415,1386,1251-1500,Cammy
1470354650,1386,1251-1500,Ryu
1984196144,1386,1251-1500,Kimberly
3378091247,1386,1251-1500,Juri
2651933380,1386,1251-1500,Marisa
2306634324,1386,1251-1500,Jamie
1508764269,1386,1251-1500,Kimberly
1958902254,1386,1251-1500,Ryu
1258715571,1386,1251-1500,Ken
1435073809,1386,1251-1500,Blanka
2432233140,1386,1251-1500,E. Honda
2924200560,1387,1251-1500,Ken
2619095867,1387,1251-1500,Ken
1407550163,1387,1251-1500,Ken
2101793971,1387,1251-1500,Zangief
2836624022,1387,1251-1500,Dhalsim
2064467201,1387,1251-1500,Ryu
3561776395,1387,1251-1500,Rashid
3714416771,1387,1251-1500,E. Honda
3647333243,1387,1251-1500,JP
2166638462,1387,1251-1500,Luke
3081633264,1387,1251-1500,Juri
2039774753,1387,1251-1500,Manon
2785087456,1387,1251-1500,Dee Jay
3277337760,1387,1251-1500,JP
3317553387,1387,1251-1500,Kimberly
3901621066,1387,1251-1500,Jamie
3993538072,1387,1251-1500,Luke
2604866821,1387,1251-1500,Zangief
2049292926,1387,1251-1500,Ken
1272741458,1387,1251-1500,E. Honda
1619228987,1387,1251-1500,Luke
2533658438,1387,1251-1500,Dee Jay
1029993451,1387,1251-1500,Zangief
2247659879,1387,1251-1500,Chun-Li
1997515800,1387,1251-1500,Manon
3729728248,1387,1251-1500,Zangief
2169015359,1387,1251-1500,Zangief
3092825065,1387,1251-1500,Marisa
1144191850,1387,1251-1500,Dhalsim
3189689334,1387,1251-1500,E. Honda
1868702839,1388,1251-1500,Ken
2075453514,1388,1251-1500,JP
2475007925,1388,1251-1500,Ryu
1593198560,1388,1251-1500,E. Honda
3109944599,1388,1251-1500,Luke
2132945037,1388,1251-1500,Jamie
2438667142,1388,1251-1500,Ken
2006311236,1388,1251-1500,Chun-Li
1723621635,1388,1251-1500,Dee Jay
3831660379,1388,1251-1500,Manon
3434574805,1388,1251-1500,JP
2780165003,1388,1251-1500,Zangief
3916082147,1388,1251-1500,Dee Jay
3076058341,1388,1251-1500,Rashid
1309468713,1388,1251-1500,Marisa
2391778609,1388,1251-1500,Lily
4248040301,1388,1251-1500,Kimberly
2767510851,1388,1251-1500,Dhalsim
2487259966,1388,1251-1500,Kimberly
1550761352,1388,1251-1500,Dee Jay
3059553197,1388,1251-1500,Rashid
1403678429,1388,1251-1500,Jamie
4023576117,1388,1251-1500,Cammy
3769537794,1388,1251-1500,Ken
4138817778,1388,1251-1500,Cammy
3096423092,1388,1251-1500,Zangief
1813120261,1388,1251-1500,Juri
3539363295,1388,1251-1500,Dee Jay
3943589191,1388,1251-1500,Dee Jay
2568126866,1388,1251-1500,Ken
2873707025,1388,1251-1500,Ken
3408704923,1388,1251-1500,Ken
2447640486,1389,1251-1500,Dee Jay
1077765829,1389,1251-1500,Marisa
1743506431,1389,1251-1500,JP
2274416275,1389,1251-1500,Jamie
2763400077,1389,1251-1500,E. Honda
2542651450,1389,1251-1500,Ken
1046151617,1389,1251-1500,JP
1562530957,1389,1251-1500,Luke
3878587109,1389,1251-1500,Ken
2557591903,1389,1251-1500,Ken
3927672552,1389,1251-1500,Luke
2216466235,1389,1251-1500,E. Honda
2969459558,1389,1251-1500,Jamie
4289023762,1389,1251-1500,Luke
2898255128,1389,1251-1500,Dee Jay
2651481666,1389,1251-1500,E. Honda
3406407084,1389,1251-1500,Lily
3401434894,1389,1251-1500,Dee Jay
3726533249,1389,1251-1500,Guile
3720739937,1389,1251-1500,Blanka
2138503514,1389,1251-1500,Zangief
1035691992,1389,1251-1500,Cammy
2318896565,1389,1251-1500,Kimberly
2247466617,1389,1251-1500,JP
3621487269,1389,1251-1500,Ryu
1487078302,1389,1251-1500,Ryu
2267872652,1389,1251-1500,Chun-Li
3932688594,1389,1251-1500,Ken
1669790250,1389,1251-1500,Jamie
3174700188,1389,1251-1500,Jamie
3547089711,1389,1251-1500,Chun-Li
2900135856,1389,1251-1500,Manon
3416808951,1389,1251-1500,Ryu
2212401576,1390,1251-1500,Dhalsim
2259193189,1390,1251-1500,Ryu
3032811453,1390,1251-1500,Chun-Li
3692871525,1390,1251-1500,Ken
2817072854,1390,1251-1500,Jamie
3288906903,1390,1251-1500,Cammy
2982624415,1390,1251-1500,Luke
2987068510,1390,1251-1500,Ken
1998414564,1390,1251-1500,Guile
3491680724,1390,1251-1500,E. Honda
3752531636,1390,1251-1500,Manon
1445884306,1390,1251-1500,Ryu
2882889977,1390,1251-1500,Rashid
1844351809,1390,1251-1500,Zangief
2391905022,1390,1251-1500,Ryu
2057764564,1390,1251-1500,Ryu
2424109103,1390,1251-1500,Jamie
2056194562,1390,1251-1500,Luke
4069238723,1390,1251-1500,Chun-Li
4050263335,1390,1251-1500,Dee Jay
1423723605,1390,1251-1500,Ryu
1766807396,1390,1251-1500,Zangief
3254615338,1390,1251-1500,Cammy
1775049623,1390,1251-1500,Marisa
1411598624,1390,1251-1500,Chun-Li
3232967059,1390,1251-1500,Kimberly
1942435175,1390,1251-1500,Jamie
1766876922,1390,1251-1500,Cammy
1792209422,1390,1251-1500,E. Honda
2861804457,1390,1251-1500,Cammy
3283165996,1390,1251-1500,Zangief
2887761287,1390,1251-1500,JP
2987802531,1391,1251-1500,JP
1454958517,1391,1251-1500,Ryu
2569008695,1391,1251-1500,Chun-Li
3828182696,1391,1251-1500,Ken
3366600891,1391,1251-1500,Luke
1693434243,1391,1251-1500,Kimberly
2079806192,1391,1251-1500,Cammy
3014214484,1391,1251-1500,Cammy
1666236818,1391,1251-1500,E. Honda
1526236756,1391,1251-1500,Ryu
2396940280,1391,1251-1500,Dhalsim
1652360882,1391,1251-1500,Cammy
2922251280,1391,1251-1500,Guile
2615220382,1391,1251-1500,JP
3376962447,1391,1251-1500,JP
2502808478,1391,1251-1500,Rashid
1963244272,1391,1251-1500,Dhalsim
2852420111,1391,1251-1500,Ryu
2552648590,1391,1251-1500,Cammy
1262304681,1391,1251-1500,Ryu
4134571358,1391,1251-1500,Dhalsim
1942766271,1391,1251-1500,Cammy
3197045757,1391,1251-1500,Ryu
1242475544,1391,1251-1500,Manon
3543366879,1391,1251-1500,Zangief
4042307185,1391,1251-1500,Zangief
1906309471,1391,1251-1500,Jamie
3793082415,1391,1251-1500,Jamie
3732639848,1391,1251-1500,Ken
3168993007,1391,1251-1500,E. Honda
1793114354,1391,1251-1500,Cammy
4051465673,1391,1251-1500,Marisa
1158288120,1391,1251-1500,Dee Jay
2710520358,1391,1251-1500,Zangief
1797260052,1391,1251-1500,Dhalsim
1762983351,1391,1251-1500,Kimberly
2199829000,1391,1251-1500,Luke
3186764084,1391,1251-1500,Juri
2136230908,1391,1251-1500,Ken
3720277780,1391,1251-1500,Ken
2789980570,1391,1251-1500,Juri
1438481602,1391,1251-1500,Ryu
1590221546,1391,1251-1500,E. Honda
1813406241,1391,1251-1500,Marisa
3488523822,1391,1251-1500,Kimberly
3595640539,1391,1251-1500,Juri
3009178692,1391,1251-1500,JP
4249852349,1391,1251-1500,Marisa
1528051995,1391,1251-1500,Manon
3482372215,1392,1251-1500,Ken
3691823108,1392,1251-1500,Chun-Li
3112991250,1392,1251-1500,Dee Jay
2515783782,1392,1251-1500,JP
1537164850,1392,1251-1500,Jamie
1688533116,1392,1251-1500,Marisa
2602396163,1392,1251-1500,Marisa
2416432112,1392,1251-1500,Juri
2067815408,1392,1251-1500,Dee Jay
3248416340,1392,1251-1500,Dee Jay
1534103215,1392,1251-1500,Ken
3005926181,1392,1251-1500,Dee Jay
3786614801,1392,1251-1500,Ken
1650423470,1392,1251-1500,Marisa
3407945708,1392,1251-1500,JP
1452027659,1392,1251-1500,Chun-Li
3568720953,1392,1251-1500,Juri
1101776879,1392,1251-1500,Ken
3613845758,1392,1251-1500,Jamie
2272146156,1392,1251-1500,Ryu
1313203418,1392,1251-1500,Dee Jay
2577070259,1392,1251-1500,Dee Jay
2815988958,1392,1251-1500,Jamie
1680597851,1392,1251-1500,Chun-Li
2808264577,1392,1251-1500,Cammy
2244385820,1392,1251-1500,Manon
3451764949,1392,1251-1500,Marisa
2874705073,1392,1251-1500,Cammy
4097697555,1392,1251-1500,Rashid
1693598761,1392,1251-1500,Dhalsim
2856797564,1392,1251-1500,Guile
2598503356,1392,1251-1500,Blanka
3435018381,1392,1251-1500,Guile
3840450741,1393,1251-1500,Ken
1176279667,1393,1251-1500,Guile
3437491023,1393,1251-1500,Juri
4138456213,1393,1251-1500,Ken
1619040006,1393,1251-1500,Dee Jay
3751212343,1393,1251-1500,Dee Jay
2382365466,1393,1251-1500,Ken
2424950331,1393,1251-1500,Juri
2301885309,1393,1251-1500,Cammy
1253637155,1393,1251-1500,Cammy
3654800787,1393,1251-1500,Guile
2706237559,1393,1251-1500,JP
1993933130,1393,1251-1500,Cammy
4047937662,1393,1251-1500,Guile
2063748095,1393,1251-1500,Ken
3423227864,1393,1251-1500,Manon
1073842467,1393,1251-1500,Chun-Li
2411304329,1393,1251-1500,Ken
3286169073,1393,1251-1500,Ryu
2608254375,1393,1251-1500,Marisa
4275416596,1393,1251-1500,JP
2837350022,1393,1251-1500,Dhalsim
1201869567,1393,1251-1500,Dee Jay
1052114749,1393,1251-1500,Luke
1910650584,1393,1251-1500,Jamie
3004604405,1393,1251-1500,Cammy
3237218672,1393,1251-1500,Dhalsim
1120977506,1393,1251-1500,Zangief
2340012261,1393,1251-1500,Zangief
1068854566,1393,1251-1500,Marisa
3785380877,1393,1251-1500,Ryu
2974627870,1393,1251-1500,Luke
1970329258,1393,1251-1500,Ryu
2068831539,1393,1251-1500,Ken
2974830542,1393,1251-1500,Juri
2794547006,1393,1251-1500,Zangief
3900128212,1393,1251-1500,Chun-Li
2046656403,1393,1251-1500,Manon
3637466917,1394,1251-1500,E. Honda
1446853850,1394,1251-1500,Jamie
2451438440,1394,1251-1500,Zangief
1455273978,1394,1251-1500,Juri
1568792822,1394,1251-1500,Jamie
4024729160,1394,1251-1500,Manon
2572544648,1394,1251-1500,Lily
1856457190,1394,1251-1500,Manon
1005355005,1394,1251-1500,Guile
4145443563,1394,1251-1500,Rashid
2315366076,1394,1251-1500,Cammy
3808756746,1394,1251-1500,Luke
4010218252,1394,1251-1500,Guile
3985546032,1394,1251-1500,Dhalsim
3485913498,1394,1251-1500,Luke
2569193138,1394,1251-1500,Luke
4043740818,1394,1251-1500,Blanka
3577553574,1394,1251-1500,Luke
3377699211,1394,1251-1500,Kimberly
3897013828,1394,1251-1500,Marisa
2800876981,1394,1251-1500,JP
2760020880,1394,1251-1500,Guile
2673684675,1394,1251-1500,Lily
4016202204,1394,1251-1500,Dee Jay
2290696018,1394,1251-1500,Chun-Li
3695489492,1394,1251-1500,Ken
4227947918,1394,1251-1500,Cammy
1157468915,1394,1251-1500,Zangief
3687153020,1394,1251-1500,Manon
1454338761,1394,1251-1500,Guile
3544770465,1394,1251-1500,Ken
3910293596,1394,1251-1500,Dee Jay
3791303285,1394,1251-1500,Marisa
2030060666,1394,1251-1500,Guile
2492240259,1394,1251-1500,Juri
4235069796,1394,1251-1500,Guile
1729018417,1394,1251-1500,JP
2608877467,1394,1251-1500,Marisa
3921347399,1394,1251-1500,Luke
3712107674,1394,1251-1500,JP
3577532797,1394,1251-1500,Manon
2906893102,1394,1251-1500,Guile
2011531400,1394,1251-1500,Ryu
2963758876,1394,1251-1500,Luke
2674157820,1395,1251-1500,Juri
3552444394,1395,1251-1500,Manon
1198240732,1395,1251-1500,Cammy
3445042017,1395,1251-1500,Cammy
3573169556,1395,1251-1500,Cammy
1076731658,1395,1251-1500,Dee Jay
3587012660,1395,1251-1500,Blanka
1292366159,1395,1251-1500,Lily
4209016866,1395,1251-1500,Kimberly
3571196576,1395,1251-1500,Juri
3330398388,1395,1251-1500,Lily
2223576482,1395,1251-1500,Ryu
4242921103,1395,1251-1500,Cammy
4032013723,1395,1251-1500,JP
2818480459,1395,1251-1500,Juri
2048608524,1395,1251-1500,Chun-Li
2151239612,1395,1251-1500,Jamie
3416526465,1395,1251-1500,Cammy
4118083301,1395,1251-1500,E. Honda
1935149885,1395,1251-1500,Zangief
4272266783,1395,1251-1500,Rashid
1210702379,1395,1251-1500,Marisa
3378315510,1395,1251-1500,Dee Jay
1608144067,1395,1251-1500,Zangief
3258561289,1395,1251-1500,Dee Jay
1403302300,1395,1251-1500,Dee Jay
3175859917,1395,1251-1500,Cammy
2292864461,1395,1251-1500,Rashid
4131099254,1395,1251-1500,Rashid
1270147564,1395,1251-1500,Marisa
1669011492,1395,1251-1500,Dhalsim
2192016760,1395,1251-1500,Chun-Li
2860623181,1395,1251-1500,Kimberly
1240241047,1395,1251-1500,Dee Jay
1737248758,1395,1251-1500,Kimberly
1654456136,1395,1251-1500,Zangief
2811959639,1395,1251-1500,Marisa
3031687854,1395,1251-1500,Cammy
4085428926,1395,1251-1500,Zangief
2237341747,1395,1251-1500,Dee Jay
1162959455,1396,1251-1500,JP
1451748902,1396,1251-1500,Random
3184815511,1396,1251-1500,Cammy
2722115353,1396,1251-1500,Jamie
1871850973,1396,1251-1500,Luke
4251692058,1396,1251-1500,Ryu
2337407486,1396,1251-1500,Kimberly
4173228286,1396,1251-1500,Dee Jay
3759803526,1396,1251-1500,Ken
1938781468,1396,1251-1500,JP
1923289555,1396,1251-1500,Juri
1482132002,1396,1251-1500,JP
3405524556,1396,1251-1500,Ken
4020962643,1396,1251-1500,Luke
1357966060,1396,1251-1500,Dhalsim
3947010489,1396,1251-1500,Ken
3662845212,1396,1251-1500,Marisa
1547653397,1396,1251-1500,Marisa
3304938726,1396,1251-1500,Dhalsim
4237819539,1396,1251-1500,Ryu
1344870154,1396,1251-1500,Zangief
1960495446,1396,1251-1500,Manon
3986094417,1396,1251-1500,Juri
2642327461,1396,1251-1500,Zangief
2808117279,1396,1251-1500,Rashid
2378107219,1396,1251-1500,Guile
3818182710,1396,1251-1500,Cammy
2873977392,1396,1251-1500,Jamie
3440295513,1396,1251-1500,Cammy
2986202102,1396,1251-1500,Marisa
3621542217,1396,1251-1500,Marisa
1790907448,1396,1251-1500,Dee Jay
1490556087,1396,1251-1500,Luke
3433859329,1396,1251-1500,Marisa
1942509277,1396,1251-1500,Ryu
2979213897,1396,1251-1500,Luke
1827136517,1396,1251-1500,Cammy
3199973033,1396,1251-1500,Ryu
1993169291,1396,1251-1500,Manon
3949335563,1396,1251-1500,Lily
2938791903,1396,1251-1500,Rashid
1495739391,1396,1251-1500,Kimberly
3159001893,1396,1251-1500,Ken
2260111176,1396,1251-1500,Zangief
3249854632,1396,1251-1500,Juri
2531645952,1396,1251-1500,Chun-Li
3011540959,1396,1251-1500,Dhalsim
2271905270,1396,1251-1500,Dhalsim
1779089573,1396,1251-1500,Dhalsim
2156748606,1396,1251-1500,E. Honda
2590069885,1396,1251-1500,Zangief
3170380737,1396,1251-1500,Ryu
1728733693,1397,1251-1500,Guile
2275544669,1397,1251-1500,Chun-Li
1328314309,1397,1251-1500,JP
2739507266,1397,1251-1500,Zangief
3837131505,1397,1251-1500,Ken
2149747185,1397,1251-1500,Jamie
3730256131,1397,1251-1500,Ken
2669276368,1397,1251-1500,Luke
2056984483,1397,1251-1500,Ken
2395732249,1397,1251-1500,JP
2113269179,1397,1251-1500,Ryu
2669354695,1397,1251-1500,Juri
1774347027,1397,1251-1500,Luke
2897978877,1397,1251-1500,Dee Jay
2779274158,1397,1251-1500,Chun-Li
3728489127,1397,1251-1500,Cammy
1428761171,1397,1251-1500,Cammy
1252635193,1397,1251-1500,Dhalsim
2675470959,1397,1251-1500,Lily
2055525358,1397,1251-1500,JP
2310923995,1397,1251-1500,Lily
1477297721,1397,1251-1500,Jamie
3902228382,1397,1251-1500,Guile
1751916299,1397,1251-1500,Manon
2236978230,1397,1251-1500,Cammy
2400995973,1397,1251-1500,Manon
3326939134,1397,1251-1500,Manon
2627908471,1397,1251-1500,JP
4198023064,1397,1251-1500,Chun-Li
3782586262,1397,1251-1500,Manon
1808338575,1397,1251-1500,E. Honda
2595051771,1397,1251-1500,Cammy
2678326862,1397,1251-1500,Zangief
1866544299,1397,1251-1500,Juri
1217303762,1397,1251-1500,Ryu
1546368039,1397,1251-1500,Ryu
1316739381,1397,1251-1500,Zangief
3452104603,1397,1251-1500,Dee Jay
2930998875,1397,1251-1500,Jamie
2399307434,1397,1251-1500,JP
4076241750,1398,1251-1500,Ken
2890354891,1398,1251-1500,Ryu
3438533252,1398,1251-1500,Cammy
2012883024,1398,1251-1500,Jamie
2844732892,1398,1251-1500,Dee Jay
1166749437,1398,1251-1500,Chun-Li
2352425461,1398,1251-1500,Ken
1057387203,1398,1251-1500,Dee Jay
3965285584,1398,1251-1500,Dee Jay
4284649358,1398,1251-1500,Jamie
3645001377,1398,1251-1500,Rashid
3482160667,1398,1251-1500,Manon
1198413858,1398,1251-1500,E. Honda
1122366338,1398,1251-1500,JP
1055364625,1398,1251-1500,Marisa
3424265982,1398,1251-1500,Kimberly
2556302633,1398,1251-1500,Rashid
2932252188,1398,1251-1500,Ken
3268072229,1398,1251-1500,Dhalsim
4178794045,1398,1251-1500,JP
3424755946,1398,1251-1500,Zangief
2109395539,1398,1251-1500,Ryu
4163769732,1398,1251-1500,Luke
1479249271,1398,1251-1500,Chun-Li
2932101750,1398,1251-1500,Juri
3549349562,1398,1251-1500,Chun-Li
3591458018,1398,1251-1500,Guile
2089784023,1398,1251-1500,Ken
2517300501,1398,1251-1500,Chun-Li
3510880278,1398,1251-1500,Kimberly
1863021772,1398,1251-1500,Guile
1390118664,1398,1251-1500,Kimberly
3636109737,1398,1251-1500,Jamie
3121307631,1398,1251-1500,Guile
1867673153,1398,1251-1500,JP
3258873302,1398,1251-1500,Guile
1555024931,1398,1251-1500,Marisa
3303415501,1398,1251-1500,Manon
2493253926,1399,1251-1500,Zangief
2936585562,1399,1251-1500,Zangief
2865340133,1399,1251-1500,Zangief
3358147126,1399,1251-1500,Zangief
3525519883,1399,1251-1500,Juri
1445098872,1399,1251-1500,Zangief
3199012300,1399,1251-1500,Luke
1999430162,1399,1251-1500,Ken
2589305615,1399,1251-1500,Manon
1458875678,1399,1251-1500,Marisa
3784165186,1399,1251-1500,Zangief
1683764855,1399,1251-1500,Kimberly
1178559968,1399,1251-1500,Juri
3674057220,1399,1251-1500,Ken
1679313827,1399,1251-1500,Cammy
1064160378,1399,1251-1500,Lily
3661199258,1399,1251-1500,Zangief
1498543015,1399,1251-1500,Luke
3564331632,1399,1251-1500,Luke
1334486043,1399,1251-1500,Juri
2172507668,1399,1251-1500,Marisa
3992224945,1399,1251-1500,Ken
2902042659,1399,1251-1500,Cammy
3320017073,1399,1251-1500,Guile
1413170938,1399,1251-1500,Cammy
2835048611,1399,1251-1500,Dhalsim
2213918056,1399,1251-1500,Ryu
3683754265,1399,1251-1500,Rashid
1673312021,1399,1251-1500,Cammy
1976469101,1399,1251-1500,Kimberly
1040411012,1399,1251-1500,Cammy
2402403180,1399,1251-1500,Manon
2916127039,1399,1251-1500,Juri
3434716797,1400,1251-1500,Dhalsim
2581770462,1400,1251-1500,Lily
3929269657,1400,1251-1500,Guile
3374048667,1400,1251-1500,Rashid
2954896659,1400,1251-1500,Juri
2751966357,1400,1251-1500,Kimberly
4178672045,1400,1251-1500,JP
2487829830,1400,1251-1500,Juri
1740842101,1400,1251-1500,E. Honda
1710596880,1400,1251-1500,Cammy
3297121529,1400,1251-1500,JP
3448125067,1400,1251-1500,Ken
3370911185,1400,1251-1500,Ken
4137429824,1400,1251-1500,Dee Jay
3642373701,1400,1251-1500,Ken
2279943783,1400,1251-1500,Rashid
1408954142,1400,1251-1500,Dee Jay
4237048869,1400,1251-1500,Marisa
3772631689,1400,1251-1500,Ken
3724513011,1400,1251-1500,Manon
2411896029,1400,1251-1500,Manon
1193328395,1400,1251-1500,Guile
4193677681,1400,1251-1500,Luke
1784143859,1400,1251-1500,Rashid
1042956747,1400,1251-1500,Manon
1001124528,1400,1251-1500,Juri
1470174665,1400,1251-1500,Ryu
3094143070,1400,1251-1500,Dee Jay
3291352581,1400,1251-1500,Ryu
2761336121,1400,1251-1500,Ken
3716165172,1400,1251-1500,Lily
1663540829,1400,1251-1500,Ryu
2694444915,1400,1251-1500,Dee Jay
1081893313,1400,1251-1500,JP
3256934407,1400,1251-1500,Ken
3106542840,1400,1251-1500,Jamie
2418938020,1400,1251-1500,Juri
3649543745,1400,1251-1500,Rashid
3096768979,1400,1251-1500,Ken
1130460089,1400,1251-1500,Ken
1737821313,1400,1251-1500,Dee Jay
3191202517,1400,1251-1500,Juri
3388099781,1400,1251-1500,Blanka
3249621764,1400,1251-1500,Zangief
3282547510,1400,1251-1500,Guile
3191531915,1400,1251-1500,Cammy
3147957463,1400,1251-1500,Dhalsim
4063006788,1400,1251-1500,Cammy
2916486741,1400,1251-1500,Marisa
2435657702,1400,1251-1500,Cammy
1957627032,1400,1251-1500,Zangief
2771852827,1400,1251-1500,JP
2787958038,1400,1251-1500,Luke
3330856624,1400,1251-1500,Ryu
2205568972,1401,1251-1500,JP
3478148625,1401,1251-1500,Ken
1821800771,1401,1251-1500,Manon
1886231526,1401,1251-1500,Cammy
3753400789,1401,1251-1500,Ken
2832501366,1401,1251-1500,Luke
3452236475,1401,1251-1500,Dee Jay
1535973772,1401,1251-1500,Manon
3529918955,1401,1251-1500,Zangief
4272376793,1401,1251-1500,JP
2611597067,1401,1251-1500,Marisa
1080987930,1401,1251-1500,JP
1118530374,1401,1251-1500,Luke
2787649504,1401,1251-1500,JP
2305451170,1401,1251-1500,Lily
3564562183,1401,1251-1500,Cammy
2681040791,1401,1251-1500,Blanka
1469878636,1401,1251-1500,Juri
2317729418,1401,1251-1500,Ken
2098799130,1401,1251-1500,Ryu
2909366389,1401,1251-1500,JP
3461638548,1401,1251-1500,Manon
3963050817,1401,1251-1500,Lily
1098306774,1401,1251-1500,Luke
2687508175,1401,1251-1500,Dee Jay
2225275831,1401,1251-1500,Juri
3812767715,1401,1251-1500,Cammy
2956232331,1401,1251-1500,Cammy
4044252026,1401,1251-1500,Kimberly
3041026453,1401,1251-1500,Juri
1447525701,1401,1251-1500,Ken
1641955350,1401,1251-1500,Ken
2554646292,1401,1251-1500,Manon
1826491743,1401,1251-1500,Juri
3493557089,1401,1251-1500,Manon
2727833525,1401,1251-1500,Jamie
2028861787,1401,1251-1500,JP
1675334362,1401,1251-1500,Juri
3436507673,1401,1251-1500,Marisa
1431615113,1401,1251-1500,Juri
4228490158,1401,1251-1500,Blanka
